seed,ep,reward
0,1216,30.0
0,1217,70.0
0,1218,30.0
0,1219,10.0
0,1220,0.0
0,1221,-10.0
0,1222,40.0
0,1223,70.0
0,1224,0.0
0,1225,50.0
0,1226,80.0
0,1227,50.0
0,1228,30.0
0,1229,10.0
0,1230,40.0
0,1231,20.0
0,1232,50.0
0,1233,20.0
0,1234,50.0
0,1235,0.0
0,1236,50.0
0,1237,20.0
0,1238,70.0
0,1239,-20.0
0,1240,40.0
0,1241,80.0
0,1242,-30.0
0,1243,30.0
0,1244,60.0
0,1245,30.0
0,1246,-10.0
0,1247,-40.0
0,1248,20.0
0,1249,20.0
0,1250,10.0
0,1251,-10.0
0,1252,60.0
0,1253,10.0
0,1254,50.0
0,1255,-20.0
0,1256,30.0
0,1257,50.0
0,1258,10.0
0,1259,40.0
0,1260,20.0
0,1261,40.0
0,1262,60.0
0,1263,30.0
0,1264,40.0
0,1265,70.0
0,1266,40.0
0,1267,80.0
0,1268,90.0
0,1269,-10.0
0,1270,-10.0
0,1271,130.0
0,1272,30.0
0,1273,120.0
0,1274,50.0
0,1275,110.0
0,1276,10.0
0,1277,30.0
0,1278,40.0
0,1279,70.0
0,1280,50.0
0,1281,100.0
0,1282,-10.0
0,1283,40.0
0,1284,30.0
0,1285,30.0
0,1286,0.0
0,1287,90.0
0,1288,0.0
0,1289,30.0
0,1290,10.0
0,1291,20.0
0,1292,40.0
0,1293,20.0
0,1294,30.0
0,1295,40.0
0,1296,0.0
0,1297,40.0
0,1298,70.0
0,1299,0.0
0,1300,90.0
0,1301,40.0
0,1302,20.0
0,1303,40.0
0,1304,50.0
0,1305,80.0
0,1306,70.0
0,1307,30.0
0,1308,0.0
0,1309,40.0
0,1310,60.0
0,1311,0.0
0,1312,30.0
0,1313,20.0
0,1314,110.0
0,1315,20.0
0,1316,40.0
0,1317,90.0
0,1318,70.0
0,1319,0.0
0,1320,10.0
0,1321,-20.0
0,1322,50.0
0,1323,20.0
0,1324,50.0
0,1325,10.0
0,1326,10.0
0,1327,-10.0
0,1328,10.0
0,1329,-10.0
0,1330,-10.0
0,1331,30.0
0,1332,20.0
0,1333,10.0
0,1334,80.0
0,1335,40.0
0,1336,30.0
0,1337,30.0
0,1338,10.0
0,1339,10.0
0,1340,-10.0
0,1341,30.0
0,1342,60.0
0,1343,70.0
0,1344,30.0
0,1345,30.0
0,1346,0.0
0,1347,140.0
0,1348,80.0
0,1349,-10.0
0,1350,60.0
0,1351,50.0
0,1352,-30.0
0,1353,0.0
0,1354,100.0
0,1355,30.0
0,1356,10.0
0,1357,40.0
0,1358,60.0
0,1359,40.0
0,1360,0.0
0,1361,50.0
0,1362,-30.0
0,1363,0.0
0,1364,0.0
0,1365,-20.0
0,1366,-30.0
0,1367,20.0
0,1368,30.0
0,1369,-30.0
0,1370,-10.0
0,1371,30.0
0,1372,50.0
0,1373,20.0
0,1374,60.0
0,1375,30.0
0,1376,60.0
0,1377,-20.0
0,1378,10.0
0,1379,90.0
0,1380,60.0
0,1381,-20.0
0,1382,-10.0
0,1383,10.0
0,1384,-10.0
0,1385,50.0
0,1386,-10.0
0,1387,30.0
0,1388,10.0
0,1389,40.0
0,1390,50.0
0,1391,-40.0
0,1392,100.0
0,1393,-20.0
0,1394,0.0
0,1395,70.0
0,1396,50.0
0,1397,30.0
0,1398,70.0
0,1399,40.0
0,1400,20.0
0,1401,40.0
0,1402,10.0
0,1403,10.0
0,1404,10.0
0,1405,80.0
0,1406,70.0
0,1407,70.0
0,1408,10.0
0,1409,30.0
0,1410,20.0
0,1411,0.0
0,1412,10.0
0,1413,90.0
0,1414,80.0
0,1415,70.0
0,1416,-30.0
0,1417,-20.0
0,1418,-10.0
0,1419,10.0
0,1420,30.0
0,1421,60.0
0,1422,40.0
0,1423,30.0
0,1424,30.0
0,1425,20.0
0,1426,10.0
0,1427,20.0
0,1428,50.0
0,1429,20.0
0,1430,20.0
0,1431,10.0
0,1432,20.0
0,1433,-20.0
0,1434,250.0
0,1435,40.0
0,1436,-20.0
0,1437,50.0
0,1438,70.0
0,1439,0.0
0,1440,40.0
0,1441,30.0
0,1442,10.0
0,1443,20.0
0,1444,100.0
0,1445,40.0
0,1446,20.0
0,1447,40.0
0,1448,40.0
0,1449,-30.0
0,1450,30.0
0,1451,10.0
0,1452,-10.0
0,1453,70.0
0,1454,120.0
0,1455,40.0
0,1456,10.0
0,1457,30.0
0,1458,0.0
0,1459,40.0
0,1460,-10.0
0,1461,30.0
0,1462,-20.0
0,1463,40.0
0,1464,60.0
0,1465,60.0
0,1466,0.0
0,1467,10.0
0,1468,20.0
0,1469,40.0
0,1470,80.0
0,1471,10.0
0,1472,20.0
0,1473,20.0
0,1474,-30.0
0,1475,20.0
0,1476,30.0
0,1477,60.0
0,1478,80.0
0,1479,40.0
0,1480,0.0
0,1481,30.0
0,1482,60.0
0,1483,20.0
0,1484,50.0
0,1485,60.0
0,1486,0.0
0,1487,-10.0
0,1488,40.0
0,1489,20.0
0,1490,70.0
0,1491,60.0
0,1492,20.0
0,1493,30.0
0,1494,0.0
0,1495,-30.0
0,1496,30.0
0,1497,-10.0
0,1498,100.0
0,1499,0.0
0,1500,-10.0
0,1501,20.0
0,1502,120.0
0,1503,70.0
0,1504,80.0
0,1505,0.0
0,1506,-10.0
0,1507,-10.0
0,1508,-10.0
0,1509,60.0
0,1510,20.0
0,1511,0.0
0,1512,0.0
0,1513,-20.0
0,1514,-10.0
0,1515,130.0
0,1516,40.0
0,1517,60.0
0,1518,0.0
0,1519,30.0
0,1520,0.0
0,1521,10.0
0,1522,20.0
0,1523,-10.0
0,1524,60.0
0,1525,-30.0
0,1526,-20.0
0,1527,60.0
0,1528,30.0
0,1529,20.0
0,1530,-10.0
0,1531,0.0
0,1532,50.0
0,1533,80.0
0,1534,30.0
0,1535,90.0
0,1536,-10.0
0,1537,90.0
0,1538,30.0
0,1539,30.0
0,1540,60.0
0,1541,-20.0
0,1542,70.0
0,1543,70.0
0,1544,0.0
0,1545,80.0
0,1546,40.0
0,1547,10.0
0,1548,30.0
0,1549,20.0
0,1550,10.0
0,1551,50.0
0,1552,40.0
0,1553,50.0
0,1554,40.0
0,1555,10.0
0,1556,60.0
0,1557,0.0
0,1558,-10.0
0,1559,50.0
0,1560,50.0
0,1561,-10.0
0,1562,40.0
0,1563,-20.0
0,1564,20.0
0,1565,-10.0
0,1566,70.0
0,1567,40.0
0,1568,20.0
0,1569,30.0
0,1570,10.0
0,1571,140.0
0,1572,40.0
0,1573,10.0
0,1574,50.0
0,1575,-10.0
0,1576,60.0
0,1577,10.0
0,1578,10.0
0,1579,-10.0
0,1580,90.0
0,1581,0.0
0,1582,-10.0
0,1583,60.0
0,1584,40.0
0,1585,10.0
0,1586,90.0
0,1587,70.0
0,1588,80.0
0,1589,0.0
0,1590,90.0
0,1591,10.0
0,1592,0.0
0,1593,0.0
0,1594,30.0
0,1595,-40.0
0,1596,80.0
0,1597,60.0
0,1598,-20.0
0,1599,10.0
0,1600,-20.0
0,1601,70.0
0,1602,80.0
0,1603,50.0
0,1604,50.0
0,1605,-30.0
0,1606,90.0
0,1607,10.0
0,1608,30.0
0,1609,30.0
0,1610,30.0
0,1611,50.0
0,1612,70.0
0,1613,70.0
0,1614,60.0
0,1615,-10.0
0,1616,30.0
0,1617,-20.0
0,1618,90.0
0,1619,100.0
0,1620,70.0
